Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m)
291.0,0.159338,0.0988920762300948,0.0238364612095697,390.796,0.2092102633,0.0006623595,7.64281e-05,0.0005174732247035
292.0,0.159995,0.0992463593043991,0.023817942531933,389.959,0.209215111,0.0006372582,7.469329999999999e-05,0.0006051775255132
293.0,0.077622,0.1145588046632943,0.0239145525509707,389.108,0.2091844805,0.0006224797,7.18952e-05,0.0005788692212845
294.0,0.057287,0.1294510683325967,0.0239910827981034,388.399,0.2091533712,0.0006139811,6.95623e-05,0.0007455338906436
295.0,0.056763,0.1173080323248986,0.0238839908509369,387.733,0.2091794498,0.0006205234,6.81128e-05,0.0006753795011191
296.0,0.056185,0.0994235963879043,0.0240173656930153,387.039,0.2092174736,0.0006431395,6.86722e-05,0.0006929252901639
297.0,0.139003,0.091188298762303,0.0242484711488512,386.304,0.2092383987,0.0006426801,6.9428e-05,0.0005789045296969
298.0,0.159654,0.0960658869617884,0.0240317943684693,385.66,0.209232745,0.0006112558,6.669279999999999e-05,0.0005525738351633
299.0,0.077727,0.1129757040220285,0.0238253738217144,384.952,0.2091967222,0.0005919132,6.27941e-05,0.0005613327810332
300.0,0.056396,0.1272973926192339,0.0236619755197714,384.25,0.2091632061,0.0005884225,5.91476e-05,0.0005613294134807
301.0,0.056316,0.1148267285325725,0.0235351984889411,383.596,0.2091895011,0.00059956,5.69746e-05,0.0005964154835343
302.0,0.056342,0.1006513386464272,0.0240069387377432,382.961,0.2092238877,0.000618381,5.65819e-05,0.0004473136252316
303.0,0.139161,0.0890068210376402,0.0240635417357432,382.327,0.2092546276,0.0006020927,5.699519999999999e-05,0.0004999402572737
304.0,0.15968,0.0946078397830793,0.0242199610826987,381.699,0.209248191,0.0005815201999999,5.469940000000001e-05,0.0005964184652464
305.0,0.077412,0.1145712758440833,0.0242888793032207,381.057,0.2092069255999999,0.0005670164,5.23368e-05,0.0005437927627875
306.0,0.13924,0.1195125882952522,0.0242593927431318,380.497,0.2091961712,0.0005655255,5.06347e-05,0.0005613310972521
307.0,0.15905,0.1001448562524519,0.0239235504864459,379.965,0.2092342882,0.0005807607,5.03309e-05,0.0006841181707076
308.0,0.159128,0.0844871415147109,0.0240707401650543,379.448,0.2092686855,0.0005948711,5.10953e-05,0.000631500641561
309.0,0.077437,0.0818607229492488,0.0243526650643231,378.941,0.2092793163,0.0005846362,5.04384e-05,0.0007893742235907
310.0,0.056973,0.0845840593379232,0.0240396939372114,378.424,0.2092774518,0.0005581843,4.65784e-05,0.0006928885700988
311.0,0.056579,0.104645420052784,0.0243472997911335,377.857,0.2092373423,0.0005486684,4.28994e-05,0.0005788761668644
312.0,0.056893,0.1105868945894166,0.0246344383321973,377.304,0.2092270525,0.0005515918,4.01323e-05,0.0005876443738071
313.0,0.057208,0.08777608795711,0.0247228593375971,376.779,0.2092760098,0.0005687867,3.91894e-05,0.000640259640479
314.0,0.057261,0.0702681636957207,0.0245134545195313,376.266,0.2093113693,0.0005796881,4.03567e-05,0.0005788605395511
315.0,0.057577,0.068526889624058,0.0244136036204155,375.751,0.2093174427,0.0005668577,4.0152e-05,0.000631489907564
316.0,0.057026,0.0796002607511484,0.0240090386203801,375.288,0.2092956921,0.0005406603,3.71067e-05,0.0005788802185254
317.0,0.056447,0.103208983446325,0.0246166645541746,374.86,0.2092494657,0.0005327627,3.44185e-05,0.0007191932438021
318.0,-0.018815,0.1013618898690799,0.0243322308888453,374.401,0.209250565,0.0005373131999999,3.2811199999999995e-05,0.0006227027151
319.0,-0.038036,0.0844215057461656,0.0245172719886371,373.938,0.2092877557,0.0005526196,3.22287e-05,0.0007104073229519
320.0,0.037041,0.06447075351913,0.0242762957755324,373.477,0.2093295665,0.0005596843,3.37538e-05,0.0004297512888953
321.0,0.056796,0.0638488168596498,0.0243771851309601,373.047,0.2093350006,0.0005447189,3.29755e-05,0.0005437628595083
322.0,-0.01866,0.0709175854552838,0.0242962810665318,372.633,0.2093240842,0.0005231719,2.93846e-05,0.0006840723440492
323.0,-0.03714,0.0901451582236779,0.0243265444694249,372.242,0.2092836947,0.0005111539,2.68763e-05,0.0006226746994305
324.0,-0.037486,0.0771580114941939,0.0241485626309322,371.892,0.2093108431,0.0005195942,2.53908e-05,0.0007016294962884
325.0,0.037357,0.0571938158702605,0.0242620087103437,371.481,0.2093523645999999,0.0005431648,2.58189e-05,0.0006314640211906
326.0,0.056945,0.0476733076059743,0.0246041894780593,371.095,0.2093750401999999,0.0005433283,2.76604e-05,0.0006665480214401
327.0,-0.018131,0.0505357236492057,0.0243558979276699,370.69,0.2093722981,0.0005209456,2.70692e-05,0.0004911450667886
328.0,-0.037694,0.0655914464663485,0.0239970113122737,370.299,0.2093401353,0.0005038454,2.4518500000000003e-05,0.0004999127653574
329.0,0.037514,0.077866027312516,0.0242895486098413,369.923,0.2093149899999999,0.0005014024,2.27073e-05,0.0004297487108422
330.0,0.057523,0.0658682482293034,0.0246843808967806,369.59,0.2093414426,0.0005194866,2.17015e-05,0.0004823772717905
331.0,0.056632,0.0491815536234668,0.0248439305473199,369.277,0.209377711,0.0005296942999999,2.14337e-05,0.0005700753905665
332.0,0.057287,0.0411354843409467,0.0246729351519911,368.935,0.2093959036,0.000523961,2.2543e-05,0.0005086742645092
333.0,0.057524,0.0461803324924352,0.0244588350286105,368.6,0.2093876734999999,0.0005079154,2.05406e-05,0.0005349729677633
334.0,0.057945,0.0583562107125991,0.0251241110635024,368.246,0.2093671402,0.0004955431999999,1.74992e-05,0.0006928324582732
335.0,0.057315,0.0707488965468724,0.024721135062372,367.929,0.2093391051,0.000489403,1.55532e-05,0.000596389842028
336.0,0.056815,0.0566111676393938,0.0248481893970235,367.609,0.2093678044,0.0005071524,1.56921e-05,0.0007191759860989
337.0,-0.018631,0.0392938111896275,0.0249357370518681,367.276,0.2094027037,0.0005251009999999,1.68871e-05,0.0006139141468824
338.0,-0.037065,0.0266087069045957,0.024338739762433,366.973,0.2094316979,0.0005129679999999,1.7997600000000002e-05,0.0005876044218007
339.0,0.037804,0.0336481441753519,0.0246136881509159,366.709,0.2094219111,0.0004903397,1.5978e-05,0.0007629789766475
340.0,0.05692,0.0536401221957082,0.0245249298519838,366.435,0.2093796208999999,0.0004788119,1.33434e-05,0.0007366748804985
341.0,0.057104,0.0622296539184002,0.0246778999781669,366.111,0.2093606471,0.0004833879,1.16276e-05,0.0005963701651555
342.0,0.057235,0.0457591907351895,0.0243995920437193,365.796,0.2093932235,0.0005009563,1.0736700000000002e-05,0.0006577674591473
343.0,0.056201,0.0302768437696501,0.0245589673781112,365.46,0.2094252869,0.0005170331999999,1.16248e-05,0.0008244146583046
