Time (s),HRRPUA (kW/m2),Uc HRRPUA (kW/m2)
0.0,0.239185936664765,1.062565084328029
1.0,0.24856565007881493,3.314702721841717
2.0,-0.41164943138003995,-2.027644053197912
3.0,-0.404019603188575,-0.7523040116662869
4.0,0.030707839728599917,2.2809704820828336
5.0,-0.3639138866706,-0.6390243630931487
6.0,-0.1588842058763149,-2.252729992789213
7.0,-0.33227847694064006,-2.9489905173301727
8.0,-0.9562704333829799,-0.9277223152182805
9.0,-0.7652966758977249,-1.8938702076841603
10.0,-0.55350631415697,-1.967378004261015
11.0,-0.9258411487435549,-0.3084258646913172
12.0,-0.65139150831188,-3.324400686967194
13.0,-0.65943188819286,-3.8133719208344776
14.0,-1.1761793732025247,-1.7396449934513192
15.0,-0.78378359567446,-0.9381533574325173
16.0,-0.593416736796655,-1.2986106380843805
17.0,-0.92861195970647,-0.9648718884189226
18.0,-0.4798153272712,-3.7791833968480675
19.0,-0.676981475927955,-3.7226014761593733
20.0,-0.76160659611954,-1.8978412472608326
21.0,0.23983526012044498,1.1917366865640615
22.0,-0.037037993047119966,-1.4691596168668786
23.0,-0.033060245844839964,-0.5229317474181857
24.0,0.550408162313215,2.8232172859393363
25.0,0.28422373654445,2.120603495668636
26.0,-0.079560307674425,-0.37261898347971556
27.0,0.5229969604864598,2.7172279449938945
28.0,0.09177997488503509,1.6289185044702243
29.0,-0.598082020622045,-0.8214438642779281
30.0,-0.39369964768346,-2.8185503097776348
31.0,-0.8900696815454998,-1.7491649694015554
32.0,-0.858412400639634,-1.2147444665245526
33.0,0.330845542551785,3.0274455273461767
34.0,0.14795453485771004,1.5751826448682629
35.0,0.20336456215275506,1.318415932917956
36.0,0.5163639758546401,2.925460429576198
37.0,0.032296901701869996,1.3597337412814812
38.0,-0.292607358441215,-0.983460686765374
39.0,-0.01667953723521509,-2.231184585627617
40.0,-0.36543063447123,-0.43214944983919423
41.0,-0.3118900950823149,-2.2702696004263627
42.0,-0.11910969017604511,-3.4864182228183895
43.0,-0.5614449455606498,-1.6632462244749642
44.0,-0.31486771499601507,-1.2527787726043633
45.0,-0.06836965658576488,-2.2115516665279804
46.0,-0.16148436605293,-0.31010804077401444
47.0,0.42325367813148496,2.2517480426084004
48.0,0.67478119570385,3.0507376162778903
49.0,0.003795981785364999,1.657951497633606
50.0,0.25919788831766,0.9083558884179876
51.0,0.67001822527963,0.6181950311562875
52.0,0.5296037618099799,1.8792203657784978
53.0,0.5338317222263451,5.111327303364384
54.0,0.19787646318534535,4.949423417144054
55.0,-0.11704827048538491,-2.5962419110528407
56.0,0.005552647839690006,0.46122056519491983
57.0,-0.20952923339242,-0.24899670975831056
58.0,-0.08138703621667998,-1.925181031230886
59.0,0.44741821152235994,4.182018032434857
60.0,0.054003352617735034,3.15000381338921
61.0,-0.219604849013535,-0.5634924999624022
62.0,0.3721010529528399,1.5990741973006146
63.0,0.10152915693242001,0.581097329177045
64.0,0.39372655833074,2.7924843466896396
65.0,1.0461589021442046,4.626219405491396
66.0,1.201652758111975,3.363913350897797
67.0,1.27498924480363,0.7817085676545
68.0,1.77583879429385,0.9102070697704325
69.0,1.4687054504473451,0.4959356804347621
70.0,1.43351016162691,3.3084007294230093
71.0,1.71283778105522,4.711496379577955
72.0,1.13574875471895,2.8379328787706823
73.0,1.096878277036765,0.19374996103734357
74.0,1.00391609779385,1.9102049609285474
75.0,0.148324542432525,0.8102742307100012
76.0,0.625972807043735,2.522121841979464
77.0,3.04695696373679,6.7723852946905465
