Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m)
141.0,-0.040004,0.0179352226785596,0.0265894185449771,330.238,0.2094832786,0.0004682527,1.7482e-06,-3.50866316118394e-05
142.0,-0.040051,0.0410890736743049,0.0270112161030576,330.206,0.2094386431,0.0004594181,5.5e-08,5.262910538106765e-05
143.0,-0.040019,0.0465517844884611,0.0269658074271699,330.144,0.2094269264,0.0004620887,-6.669e-07,5.263015793240372e-05
144.0,-0.040093,0.0281272864715555,0.026693191344147,330.132,0.2094621361,0.0004707294,4.2320000000000003e-07,-2.631572368413737e-05
145.0,-0.04003,0.0191747245538301,0.0265911112039089,330.115,0.2094762296,0.0004872215,3.1506e-06,0.0001491242237001
146.0,-0.04003,0.0187516555537971,0.0263672706285047,330.122,0.2094783723,0.0004775338,4.422e-06,0.000201756302659
147.0,-0.040014,0.0234373946681418,0.0266592095397446,330.144,0.2094723862,0.0004634246,3.278e-06,9.649233773396148e-05
148.0,-0.040136,0.0446136795237122,0.0269085320759073,330.118,0.2094302276,0.0004588464,2.7449e-06,0.0001315807237121
149.0,-0.040082,0.0424781313356082,0.0269268066520225,330.119,0.2094324783,0.0004698013,2.5317e-06,0.0001666690833738
150.0,-0.040082,0.0224060533943594,0.0268803427672613,330.11,0.209469758,0.0004868263,4.0274e-06,0.0001315805921273
151.0,-0.040024,0.0100530462439894,0.0274868475399867,330.042,0.2094949612,0.0004872688,6.0804e-06,1.7543982457178238e-05
152.0,-0.039988,0.0109766057129683,0.0269768137729182,329.992,0.2094972046,0.0004678547,4.7443000000000005e-06,-0.0001315783552676
153.0,-0.040004,0.0255983664321705,0.0271368587803803,329.953,0.2094702407,0.0004581484,2.3645e-06,6.140163602375212e-05
154.0,-0.040135,0.0482048001444146,0.0271362119483228,329.969,0.2094256676999999,0.0004538471,-8.49e-08,4.385888159062619e-05
155.0,-0.121227,0.0400326905392246,0.0267162893365031,330.006,0.209439092,0.0004644212,-6.176e-07,0.0001228002635304
156.0,-0.060051,0.0199194270516382,0.0268466535396563,330.046,0.2094767968,0.000484337,-9.990000000000001e-08,4.385747817835192e-05
157.0,-0.040044,0.0094431593875557,0.0270227930817126,330.062,0.2094979761,0.0004834726,2.2784e-06,6.139868897489138e-05
158.0,-0.039987,0.0151166018376636,0.0266213882079111,330.023,0.2094878845,0.0004736866,2.2869e-06,0.0001841964352959
159.0,-0.040046,0.039067593188027,0.0271021810671146,329.998,0.2094440651,0.0004549252,-8.820000000000002e-08,0.0001403399306805
160.0,-0.040082,0.0595839389633482,0.027096337214647,329.999,0.2094032498,0.0004507334,-1.3234e-06,-4.385730275706588e-05
161.0,-0.040066,0.0472256336269355,0.0269950193101695,329.974,0.2094251188,0.0004654152,-1.1691e-06,-8.771399155789562e-06
162.0,0.041426,0.0269950990541621,0.0266117925749994,329.961,0.2094620503,0.0004822875,-1.16e-08,-3.508568432778452e-05
163.0,-0.020862,0.0177257124580856,0.0266285209145883,329.905,0.2094797768,0.0004863945,2.304e-06,-8.77145177943967e-06
164.0,-0.040233,0.0309534065344691,0.0269020004224916,329.839,0.2094556741,0.0004735662999999,1.8172e-06,0.0
165.0,-0.040021,0.0529663817879185,0.026911970064235,329.798,0.2094137556,0.000460551,-5.310000000000001e-07,0.0001491152766992
166.0,-0.040126,0.0680205210148318,0.0271651214828608,329.86,0.2093841459,0.0004604724,-1.0282e-06,-2.631430271516418e-05
167.0,-0.040102,0.0517495018942828,0.0271809736573949,329.933,0.2094133346,0.0004787563,-1.18e-08,2.631446059265688e-05
168.0,0.041378,0.0252126251313528,0.026577602606992,329.939,0.2094626745,0.0004924155,2.6201e-06,2.63141185261781e-05
169.0,-0.020957,0.0177406736085308,0.0269083311529169,329.939,0.209480058,0.0004837272,4.1322e-06,9.648442591983562e-05
170.0,-0.040019,0.0269396592106676,0.0273523260604671,329.888,0.2094671092999999,0.0004623113999999,2.2077e-06,3.5085087917901346e-05
171.0,-0.040115,0.0484084501683714,0.0268134118689155,329.843,0.2094244197,0.0004520421,-4.24e-08,7.89418819592491e-05
172.0,-0.040225,0.0564770642214511,0.0265073772644934,329.853,0.2094061636,0.0004550114,-1.3497e-06,-2.631440796754429e-05
173.0,-0.040117,0.0380865289146367,0.0268170631603592,329.847,0.2094407107,0.0004776819999999,-7.6e-07,3.5086736869079307e-05
174.0,-0.040087,0.0181157646560973,0.026886119041,329.786,0.2094786497999999,0.0004917118,1.0325e-06,-1.7544210533770762e-05
175.0,0.041312,0.0103482367143605,0.0266300931003244,329.812,0.2094978873,0.0004737421,2.1412e-06,-6.140691685585884e-05
176.0,-0.020842,0.0205738264991454,0.0269204032170293,329.861,0.2094810307,0.0004570831,5.933e-07,-0.0001754524572416
177.0,-0.040148,0.0439738212076397,0.0271534262811365,329.829,0.2094352164,0.0004515176,-1.051e-06,-0.0002456329488405
178.0,-0.040086,0.0459896805433779,0.027117368998646,329.753,0.2094294624,0.0004594485,-1.517e-06,-9.649996131729516e-05
179.0,-0.039977,0.0190265230739193,0.0272841688952021,329.701,0.2094818363,0.0004735816,-9.816e-07,-0.0001228175798569
180.0,-0.040062,0.0011096938226047,0.0270396825343756,329.736,0.2095139342999999,0.0004907618,1.286e-06,-0.0001315869083787
181.0,-0.040109,0.0010397635155461,0.0270140266438111,329.782,0.2095180546,0.0004707173,1.9316e-06,-0.0001140438120727
182.0,-0.040092,0.0142242010835037,0.0269507863514636,329.791,0.2094946036,0.0004554918,3.215e-07,2.631809230631224e-05
183.0,-0.039896,0.0361138342398265,0.0264791941634209,329.788,0.2094494476999999,0.0004515563999999,-1.1303e-06,-7.018154439056626e-05
