Time (s),HRRPUA (kW/m2),Uc HRRPUA (kW/m2)
0.0,-0.18922010712555593,-2.4574136289860546
1.0,0.4658285494540255,1.6131018838634508
2.0,1.1297298840974386,1.512064145465175
3.0,0.3498950939133147,1.964388465596118
4.0,-0.2080275531997179,-2.290727282329343
5.0,-0.3809333945667938,-2.2210919080134897
6.0,0.2921450668312267,2.1801880383322256
7.0,0.9145455718824232,2.093417574278914
8.0,1.1044239245471288,2.322789162293841
9.0,0.4235341941488189,1.7889537320886064
10.0,-0.32013826281110774,-1.9630392263251932
11.0,-0.6812771846595105,-2.380509359755902
12.0,-0.2659172243689477,-3.038417106384659
13.0,0.5257591101925121,1.9979416547212772
14.0,1.7949048214811874,4.436730835600489
15.0,3.344415076295219,10.69918485070303
16.0,5.458501192958776,17.84418858929116
17.0,8.204438542030275,26.594285796044957
18.0,11.641144331017687,35.203687809159504
19.0,15.027244185789513,43.429619130667724
20.0,18.543012325699102,52.588492327322264
21.0,18.81091364627437,55.14994802070862
22.0,19.498377081625094,57.15562053790739
23.0,18.563552363077953,56.27992338077634
24.0,18.672164950509362,57.969338308040705
25.0,17.69694286783421,60.01977137479144
26.0,17.20611765320332,60.842155710804086
27.0,19.009945320665274,57.25460752802748
28.0,22.77276250070172,55.87180478681058
29.0,27.259206927290485,58.49878081691148
30.0,33.89875875391018,61.4291372186824
31.0,45.8227644379935,63.07599905224946
32.0,62.59233116422072,63.784780798105736
33.0,81.6412390451492,65.39227109875347
34.0,99.25737676017567,69.88018193310864
35.0,118.13999990232519,72.86909561413727
36.0,134.56614958068582,76.32780975086106
37.0,144.8796558329928,81.24526176404892
38.0,152.9855969468623,83.07778927963822
39.0,159.14074166869406,78.71197686163464
40.0,166.03233085860606,67.90105361297879
41.0,173.66524482437177,52.65692467797464
42.0,179.19271957147296,37.34095463803197
43.0,183.47069406447045,27.515467863134912
44.0,183.69451727182098,26.28176173692199
45.0,183.09603471287375,32.51730161765673
46.0,181.2171778956288,42.02003950709831
47.0,178.8445297475351,45.63334316341986
48.0,175.75112266502754,48.153836349038805
49.0,169.52137235480058,47.57552695159436
50.0,166.2580089809216,46.46509254812892
51.0,163.14678725902348,46.14332387514032
52.0,157.28171104362596,46.049789380038625
53.0,152.68380455147877,42.10006946918235
54.0,149.16898269330576,39.1463711258304
55.0,145.0075307742198,35.13010320298552
56.0,141.22752751171288,32.604376868487016
57.0,137.717521193265,31.723674403814762
58.0,134.78277211931044,30.78553748498381
59.0,132.73093986848158,29.373549972232432
60.0,130.44262947789326,27.61213023087902
61.0,128.21153469050802,25.501759159831696
62.0,125.3772369960219,25.904755026877876
63.0,122.05324415764969,24.58148075285912
64.0,120.92973504140187,24.47910241596089
65.0,120.22435128127033,23.484270461339573
66.0,118.80146923308746,23.429599359247078
67.0,116.80179263163402,22.110304077048436
68.0,115.19122647053848,21.552324949140566
69.0,113.35294935405958,22.45252810477805
70.0,112.36135521105521,22.686701647930455
71.0,112.20725087266291,20.450629720343375
72.0,111.19147478834748,20.250383522792873
73.0,110.47440632010057,20.508263666058262
74.0,108.07150795441302,20.17349711886533
75.0,106.91322813511199,19.862454401924847
76.0,106.29319849486453,19.734258653344778
77.0,105.931259355769,19.700642180073814
78.0,104.69323758113853,19.160444049599427
79.0,102.72060437040821,18.899743506968846
80.0,100.9190219256939,18.701156585345807
81.0,100.59694204172888,18.950036950872956
82.0,100.00092303800602,18.159447013565913
83.0,99.82547318860236,16.60050935538339
84.0,99.27796014392118,15.256728800418236
85.0,97.60049104773296,16.51601290130941
86.0,96.62409617584433,16.855368738107174
87.0,96.66732605429753,16.869735005172053
88.0,96.72188746815719,16.23005001577782
89.0,96.4832935469892,15.000774504780455
90.0,95.73310963138013,14.055341904513224
91.0,94.8932257091319,14.35223114670328
92.0,93.63733790730453,14.583203778623764
93.0,93.64254431392813,14.479889014868128
94.0,94.10695866038351,14.010085219728065
95.0,94.2755781131257,12.718752050817011
96.0,93.89668808697391,12.425032695914291
97.0,92.90669674392475,13.192505945380653
98.0,91.96982148366423,13.771592693826953
99.0,91.76407351430746,13.925683625583849
100.0,93.0887655874164,12.83552985125965
101.0,92.37768437107016,12.446408099113834
102.0,91.00625310800208,11.648177253152156
103.0,89.975496849034,12.459873503168497
104.0,89.03428206739365,12.136480424031399
105.0,88.77258197332753,10.652936425854863
106.0,89.02841474515644,10.92136249894959
107.0,88.77450537685046,10.296808792148616
108.0,87.60729951334179,10.369185252610837
109.0,87.00246856808855,10.977503737246254
110.0,86.08007720804521,10.921835895021061
111.0,86.43113759168611,10.893780930375096
112.0,85.93463988642554,9.228887668385328
113.0,85.4762376281404,8.563310107797408
114.0,85.1722210536353,9.621771594518801
115.0,84.41347123570701,10.981030130865188
116.0,84.21774524286545,11.013647529595012
117.0,84.7450206675908,10.769248665175628
118.0,84.59364774534899,9.586866395794708
119.0,84.73098688301465,9.860047994627305
120.0,83.44078722419798,10.474172792784964
121.0,82.73317692207111,10.339148414877723
122.0,82.36288572560616,9.685298564959924
123.0,82.31106932686347,8.51430679013551
124.0,82.67766507762327,8.710055567600056
125.0,81.7401283774374,9.202302580040433
126.0,80.84276629110441,8.98039491638635
