Time (s),HRRPUA (kW/m2),Uc HRRPUA (kW/m2)
0.0,,
1.0,,
2.0,,
3.0,,
4.0,1.3758958144796378,
5.0,-1.6593426470588233,-1.857974900734419
6.0,-0.6584630090497737,-0.30093664712750606
7.0,2.0498180429864252,0.13484726290864688
8.0,2.4154423076923077,2.444572768768885
9.0,0.9270192307692307,3.566841138659227
10.0,-0.9397087858220209,-1.8426184827393446
11.0,-0.4578060708898944,-1.4588442719003074
12.0,0.29241975867269987,1.2849361342814063
13.0,0.4928191553544494,1.7964575707571326
14.0,-0.058135444947209645,-2.7781834185250323
15.0,-1.3169259803921567,-1.870223717846912
16.0,-1.7683524886877826,-0.5520958976453503
17.0,-1.0591259803921567,-2.5146090790001168
18.0,-0.6690767345399699,-2.472929457019555
19.0,-0.8037134992458522,-2.586871149190446
20.0,-0.9779673453996983,-2.8924922617342976
21.0,-1.8888938159879334,-1.7431602858657835
22.0,-2.101441704374057,-0.9764167023777547
23.0,-1.1283228506787328,-2.5042405747053804
24.0,-0.7173883861236802,-3.389377461874366
25.0,-1.118464705882353,-3.5546836186544946
26.0,-1.5487346153846155,-3.4868384495469047
27.0,-2.072499585218703,-1.9291912131400046
28.0,-1.8506912141779788,-3.027864107560893
29.0,-0.9236636123680241,-4.555094012660211
30.0,-0.19732911010558074,-4.941808598777304
31.0,0.11475169683257924,4.099813475250891
32.0,-0.3386390271493213,-3.4748589834088572
33.0,-1.0636176847662142,-2.0800807551383134
34.0,-0.6351112368024133,-1.7782466086009778
35.0,0.6341306184012068,2.5182438242485046
36.0,1.1996380844645549,3.8389887842145907
37.0,0.9123377450980393,4.226445631839082
38.0,-0.3285726244343891,-3.551731029309317
39.0,-0.7856280542986425,-1.1895050195637764
40.0,-0.2816707767722473,-1.5090112337715698
41.0,0.2583694947209652,2.3027894941104243
42.0,0.4446110859728507,2.5404595940243926
43.0,0.090711689291101,2.735967420712812
44.0,-0.9271796380090498,-2.051769167081552
45.0,-1.3952828808446458,-0.0594868467284336
46.0,-0.04692609351432875,-1.9852203531993622
47.0,0.8691100301659124,1.8341263444607703
48.0,1.3807106711915536,2.27573262525755
49.0,1.0728964177978881,2.7641368073193133
50.0,0.31366568627450975,1.336398433286787
51.0,-0.22753706636500756,-0.3553109043672724
52.0,0.5881362745098039,2.038096456592734
53.0,1.5257716817496227,2.3268710209773205
54.0,1.826933333333333,2.0418240887792987
55.0,0.966672963800905,2.6252863152225645
56.0,-0.13828759426847662,-1.4649472752733779
57.0,-0.6077088612368025,-0.26699080881621473
58.0,0.43490090497737555,1.7366467732020507
59.0,0.7822605580693817,2.9004555633514286
60.0,0.6092987556561088,3.7739177104498265
61.0,-0.019069834087480864,-3.8194963097106904
62.0,-0.966295588235294,-2.3223243802057363
63.0,-0.8118295248868778,-0.760851837358327
64.0,0.23199947209653102,1.7272553739184928
65.0,0.459906221719457,3.3232751905316817
66.0,0.21232752639517338,3.6416948127630246
67.0,-0.7235473227752639,-3.1948446922303333
68.0,-1.7432391025641027,-1.4410959119589333
69.0,-1.0358072021116138,-2.1853305975818724
70.0,-0.04424415535444955,-3.2067145617904047
71.0,0.3926453619909503,3.4911626184177464
72.0,0.16748725490196067,2.854748297102821
73.0,-0.8107432503770738,-1.9259632613587883
74.0,-1.3692587481146303,-0.954423582987023
75.0,-0.7482649321266969,-2.702221462310662
76.0,0.12242002262443452,4.1258568032449014
77.0,0.4012056184012067,4.38339962479472
78.0,-0.21564079939668165,-2.80343112472062
79.0,-1.0931963046757163,-1.7484312556992425
80.0,-1.880850867269985,-1.3333963963463944
81.0,-1.0263819381598793,-3.4619617420310576
82.0,-0.07943182503770745,-3.637903842461325
83.0,0.042005995475113155,2.7758150397838173
84.0,-0.2829329939668175,-1.6849582504235283
85.0,-1.1133440422322776,-0.695673901009084
86.0,-0.794967383107089,-2.105322990865295
87.0,0.28810460030165935,4.456834946446885
88.0,1.0353146304675718,4.667265906915826
89.0,1.0493708144796379,3.4859321285768563
90.0,0.6626985671191552,2.465416997763642
91.0,-0.5592694947209653,-2.2449102336177273
92.0,-0.7223376319758672,-3.020618995220745
93.0,0.19700576923076918,4.2653152041861775
94.0,0.7907402714932127,4.61693963173373
